ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
08Kommende6central_electricity_link,link,7.68,0,7.68,0,1.06,389.98,0.0,0.0,0,0.0
08Kommende6_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
08Kommende6pv_08Kommende6_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
08Kommende6pv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_gchp_freiflaeche_S_heatpump_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Tischlerei_ng_chp_transformer,transformer,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9999999,0
central_Tischlerei_pe_chp_transformer,transformer,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9999999,0
central_Tischlerei_wc_chp_transformer,transformer,1896.07,0,663.62,1137.64,42.28,0.0,32346.75,42.28,9999999,23011173.96
central_Tischlerei_swhp_heatpump_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Tischlerei_ng2_heating_plant_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
central_Tischlerei_pe2_heating_plant_transformer,transformer,1016.49,0,914.84,0,68.43,0.0,2600.19,68.43,999,8681866.96
central_Tischlerei_wc2_heating_plant_transformer,transformer,912.69,0,812.3,0,33.85,0.0,1523.06,33.85,999,12452522.49
central_Tischlerei_p2g_electrolysis_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Tischlerei_p2g_methanization_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Tischlerei_p2g_fuelcell_transformer,transformer,57.6,0,23.04,28.8,4.61,0.0,2211.71,4.61,9999999,84091.0
central_Schloss_ng_chp_transformer,transformer,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9999999,0
central_Schloss_pe_chp_transformer,transformer,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9999999,0
central_Schloss_wc_chp_transformer,transformer,1049.03,0,367.16,629.42,18.32,0.0,14016.84,18.32,9999999,12731334.58
central_Schloss_ng2_heating_plant_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
