date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1,ID_solar_thermal_source_input1,ID_solar_thermal_source_input2,ID_solar_thermal_source_output1
2012-01-04 05:00:00,0.23393644,2.552491,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.23393644252512233,4.120668510867596,0.0,0.0,2.552491,2.2972419,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 06:00:00,0.44994309,3.8269245,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.4499430851214405,5.267658714923524,0.0,0.0,3.8269245,3.4442321,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 07:00:00,0.64642173,3.4304341,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.6464217283524036,4.910817318106123,0.0,0.0,3.4304341,3.0873907,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 08:00:00,0.66674883,2.9489814,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.666748827436034,4.477509907684995,0.0,0.0,2.9489814,2.6540833,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 09:00:00,0.30049529,2.5619312,0.0,0.0,0.42235557,0.31491138,0.31491138,-0.0,0.0,0.6154066705368397,4.129164734601343,0.0,0.0,2.5619312,2.3057381,1.4010711,0.42235557,1.8234267,0.31491138,0.0,-0.0,0.0
2012-01-04 10:00:00,0.15024678,2.1907998,0.0,0.0,0.42235557,0.43234836,0.43234836,-0.0,0.0,0.580396114129899,3.8317969039201767,0.0,0.0,2.1907998,1.9717198,1.4010711,0.42235557,1.8234267,0.43234836,0.0021990242,0.038579372,0.036650403
2012-01-04 11:00:00,0.11997723,1.981093,0.0,0.0,0.42235557,0.47377496,0.47377496,-0.0,0.0,0.5909342416646558,3.653376205511476,0.0,0.0,1.981093,1.7829837,1.4010711,0.42235557,1.8234267,0.47377496,0.0028179491,0.049437703,0.046965818
2012-01-04 12:00:00,0.19788213,1.9262392,0.0,0.0,0.42235557,0.45765382,0.45765382,-0.0,0.0,0.6528145260986068,3.6023988631089905,0.0,0.0,1.9262392,1.7336152,1.4010711,0.42235557,1.8234267,0.45765382,0.0027214178,0.047744171,0.045356963
2012-01-04 13:00:00,0.26195402,1.9238458,0.0,0.0,0.42235557,0.38664842,0.38664842,-0.0,0.0,0.6467713344791491,3.5854064156414958,0.0,0.0,1.9238458,1.7314613,1.4010711,0.42235557,1.8234267,0.38664842,0.0018311104,0.032124744,0.030518506
2012-01-04 14:00:00,0.31903656,2.0710383,0.0,0.0,0.42235557,0.2570644,0.2570644,-0.0,0.0,0.5761009531441688,3.687361100446467,0.0,0.0,2.0710383,1.8639344,1.4010711,0.42235557,1.8234267,0.2570644,0.0,-0.0,0.0
2012-01-04 15:00:00,0.5235102,2.250403,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.5235102029351693,3.8487893513876714,0.0,0.0,2.250403,2.0253627,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 16:00:00,0.52545801,2.4958495,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.5254580084984655,4.069691168465109,0.0,0.0,2.4958495,2.2462645,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 17:00:00,0.642626,2.7884972,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.6426260046905955,4.333074104211286,0.0,0.0,2.7884972,2.5096475,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
